req_id	spec	section	strength	all_strengths	section_title	text
rfc6797#8.3#6faa0301	rfc6797	8.3	MUST	MUST	URI Loading and Port Mapping	Whenever the UA prepares to "load" (also known as "dereference") any "http" URI [RFC3986] (including when following HTTP redirects [RFC2616]), the UA MUST first determine whether a domain name is given in the URI and whether it matches a Known HSTS Host, using these steps: 3. Else, if the substring is non-null and syntactically matches the IP-literal or IPv4address productions from Section 3.2.2 of [RFC3986], then there is no match with any Known HSTS Host.
rfc6797#8.3#bf2911bb	rfc6797	8.3	MUST	MUST	URI Loading and Port Mapping	Otherwise, the substring is a given domain name, which MUST be matched against the UA's Known HSTS Hosts using the procedure in Section 8.2 ("Known HSTS Host Domain Name Matching").
rfc6797#8.3#5a467caf	rfc6797	8.3	MUST	MUST	URI Loading and Port Mapping	Whenever the UA prepares to "load" (also known as "dereference") any "http" URI [RFC3986] (including when following HTTP redirects [RFC2616]), the UA MUST first determine whether a domain name is given in the URI and whether it matches a Known HSTS Host, using these steps: 5. If, when performing domain name matching any superdomain match with an asserted includeSubDomains directive is found, or, if no superdomain matches with asserted includeSubDomains directives are found and a congruent match is found (with or without an asserted includeSubDomains directive), then before proceeding with the load:
rfc6797#8.3#09d32d60	rfc6797	8.3	MUST	MUST	URI Loading and Port Mapping	The UA MUST replace the URI scheme with "https" [RFC2818], and.
rfc6797#8.3#8363774f	rfc6797	8.3	MUST	MUST	URI Loading and Port Mapping	if the URI contains an explicit port component of "80", then the UA MUST convert the port component to be "443", or.
rfc6797#8.3#ec6f91ec	rfc6797	8.3	MUST	MUST	URI Loading and Port Mapping	if the URI contains an explicit port component that is not equal to "80", the port component value MUST be preserved; otherwise,.
rfc6797#8.3#0f80bc04	rfc6797	8.3	MUST NOT	MUST NOT	URI Loading and Port Mapping	if the URI does not contain an explicit port component, the UA MUST NOT add one.
rfc6797#8.4#9a6619e3	rfc6797	8.4	MUST	MUST	Errors in Secure Transport Establishment	When connecting to a Known HSTS Host, the UA MUST terminate the connection (see also Section 12 ("User Agent Implementation Advice")) if there are any errors, whether "warning" or "fatal" or any other error level, with the underlying secure transport.
rfc6797#8.5#ddd1724c	rfc6797	8.5	MUST NOT	MUST NOT	HTTP-Equiv <Meta> Element Attribute	UAs MUST NOT heed http-equiv="Strict-Transport-Security" attribute settings on <meta> elements [W3C.REC-html401-19991224] in received content.
rfc6797#8.6#6e9717f6	rfc6797	8.6	MUST	MUST	Missing Strict-Transport-Security Response Header Field	If a UA receives HTTP responses from a Known HSTS Host over a secure channel but the responses are missing the STS header field, the UA MUST continue to treat the host as a Known HSTS Host until the max-age value for the knowledge of that Known HSTS Host is reached.
rfc6797#9.2#7a92bf3e	rfc6797	9.2	MUST NOT	MUST NOT	Determining the Effective Request URI	Effective request URIs are compared using the rules described in [RFC2616] Section 3.2.3, except that empty path components MUST NOT be treated as equivalent to an absolute path of "/".
rfc6797#12.5#c3d414ab	rfc6797	12.5	SHOULD	SHOULD	HSTS Policy Deletion	In order to facilitate their IDNA transition, user agents SHOULD implement IDNA2008 [RFC5890] and MAY implement [RFC5895] (see also Section 7 of [RFC5894]) or [UTS46].
rfc6797#12.5#4d9f5152	rfc6797	12.5	MUST	MUST	HSTS Policy Deletion	If a user agent does not implement IDNA2008, the user agent MUST implement IDNA2003.
rfc7009#2#a59446f7	rfc7009	2	MUST	MUST,SHOULD	Token Revocation	Implementations MUST support the revocation of refresh tokens and SHOULD support the revocation of access tokens (see Implementation Note).
rfc7009#2#500b5c6a	rfc7009	2	MUST	MUST	Token Revocation	This URL MUST conform to the rules given in [RFC6749], Section 3.1.
rfc7009#2#0463a856	rfc7009	2	MUST	MUST	Token Revocation	Clients MUST verify that the URL is an HTTPS URL.
rfc7009#2#3a7ddcb6	rfc7009	2	MUST	MUST	Token Revocation	Since requests to the token revocation endpoint result in the transmission of plaintext credentials in the HTTP request, URLs for token revocation endpoints MUST be HTTPS URLs.
rfc7009#2#e1ac6841	rfc7009	2	MUST	MUST	Token Revocation	The authorization server MUST use Transport Layer Security (TLS) [RFC5246] in a version compliant with [RFC6749], Section 1.6.
rfc7009#2#e0dc25e3	rfc7009	2	MUST NOT	MUST NOT,SHOULD	Token Revocation	If the host of the token revocation endpoint can also be reached over HTTP, then the server SHOULD also offer a revocation service at the corresponding HTTP URI, but it MUST NOT publish this URI as a token revocation endpoint.
rfc7009#2.1#1336d470	rfc7009	2.1	MUST	MUST	Revocation Request	If the server is unable to locate the token using the given hint, it MUST extend its search across all of its supported token types.
rfc7009#2.1#fbbf09cf	rfc7009	2.1	MUST	MUST	Revocation Request	token_type_hint OPTIONAL. A hint about the type of the token submitted for revocation. Clients MAY pass this parameter in order to help the authorization server to optimize the token lookup. If the server is unable to locate the token using the given hint, it MUST extend its search across all of its supported token types. An authorization server MAY ignore this parameter, particularly if it is able to detect the token type automatically. This specification defines two such values: * access_token: An access token as defined in [RFC6749], Section 1.4
rfc7009#2.1#f57024df	rfc7009	2.1	MUST	MUST	Revocation Request	token_type_hint OPTIONAL. A hint about the type of the token submitted for revocation. Clients MAY pass this parameter in order to help the authorization server to optimize the token lookup. If the server is unable to locate the token using the given hint, it MUST extend its search across all of its supported token types. An authorization server MAY ignore this parameter, particularly if it is able to detect the token type automatically. This specification defines two such values: * refresh_token: A refresh token as defined in [RFC6749], Section 1.5
rfc7009#2.1#8a0b3b18	rfc7009	2.1	SHOULD	SHOULD	Revocation Request	If the particular token is a refresh token and the authorization server supports the revocation of access tokens, then the authorization server SHOULD also invalidate all access tokens based on the same authorization grant (see Implementation Note).
rfc7009#5#4c44a180	rfc7009	5	MUST	MUST	Security Considerations	Appropriate countermeasures, which should be in place for the token endpoint as well, MUST be applied to the revocation endpoint (see [RFC6819], Section 4.4.1.11).
rfc7009#5#97dd6d40	rfc7009	5	MUST	MUST	Security Considerations	Care MUST be taken to prevent malicious clients from exploiting this feature to launch denial-of-service attacks.
rfc7009#5#c25e2e9c	rfc7009	5	MUST	MUST	Security Considerations	Moreover, in order to detect counterfeit revocation endpoints, clients MUST authenticate the revocation endpoint (certificate validation, etc.).
rfc7231#3.1.1#0048cc1b	rfc7231	3.1.1	MUST	MUST	Processing Representation Data	An HTTP sender MAY generate, and a recipient MUST be able to parse, line breaks in text media that consist of CRLF, bare CR, or bare LF.
rfc7231#3.1.1#a78ab22c	rfc7231	3.1.1	MUST	MUST	Processing Representation Data	The message body is itself a protocol element; a sender MUST generate only CRLF to represent line breaks between body parts.
rfc7231#3.1.1#8f619192	rfc7231	3.1.1	SHOULD	SHOULD	Processing Representation Data	A sender that generates a message containing a payload body SHOULD generate a Content-Type header field in that message unless the intended media type of the enclosed representation is unknown to the sender.
rfc7231#3.1.2#55b17621	rfc7231	3.1.2	MUST	MUST	Encoding for Compression or Integrity	If one or more encodings have been applied to a representation, the sender that applied the encodings MUST generate a Content-Encoding header field that lists the content codings in the order in which they were applied.
rfc7231#3.1.4#32f7b909	rfc7231	3.1.4	MUST	MUST	Identification	An origin server that receives a Content-Location field in a request message MUST treat the information as transitory request context rather than as metadata to be saved verbatim as part of the representation.
rfc7231#3.1.4#197ff089	rfc7231	3.1.4	MUST NOT	MUST NOT	Identification	However, an origin server MUST NOT use such context information to alter the request semantics.
rfc7231#4.1#22964ae7	rfc7231	4.1	MUST	MUST	Overview	All general-purpose servers MUST support the methods GET and HEAD.
rfc7231#4.1#7076ed28	rfc7231	4.1	SHOULD	SHOULD	Overview	When a request method is received that is unrecognized or not implemented by an origin server, the origin server SHOULD respond with the 501 (Not Implemented) status code.
rfc7231#4.1#f47d07e2	rfc7231	4.1	SHOULD	SHOULD	Overview	When a request method is received that is known by an origin server but not allowed for the target resource, the origin server SHOULD respond with the 405 (Method Not Allowed) status code.
rfc7231#4.2.1#919fcf48	rfc7231	4.2.1	SHOULD	SHOULD	Safe Methods	A user agent SHOULD distinguish between safe and unsafe methods when presenting potential actions to a user, such that the user can be made aware of an unsafe action before it is requested.
rfc7231#4.2.1#f102df0b	rfc7231	4.2.1	MUST	MUST	Safe Methods	If the purpose of such a resource is to perform an unsafe action, then the resource owner MUST disable or disallow that action when it is accessed using a safe request method.
rfc7231#4.3.2#61bd6b7f	rfc7231	4.3.2	MUST NOT	MUST NOT	HEAD	The HEAD method is identical to GET except that the server MUST NOT send a message body in the response (i.e., the response terminates at the end of the header section).
rfc7231#4.3.2#3c1ecb9e	rfc7231	4.3.2	SHOULD	SHOULD	HEAD	The server SHOULD send the same header fields in response to a HEAD request as it would have sent if the request had been a GET, except that the payload header fields (Section 3.3) MAY be omitted.
rfc7231#4.3.3#ae495dae	rfc7231	4.3.3	SHOULD	SHOULD	POST	If one or more resources has been created on the origin server as a result of successfully processing a POST request, the origin server SHOULD send a 201 (Created) response containing a Location header field that provides an identifier for the primary resource created (Section 7.1.2) and a representation that describes the status of the request while referring to the new resource(s).
